country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,,Notes 2000,Source 2000,Notes 2001,Source 2001,Notes 2002,Source 2002,Notes 2003,Source 2003,Notes 2004,Source 2004,Notes 2005,Source 2005,Notes 2006,Source 2006,Notes 2007,Source 2007,Notes 2008,Source 2008,Notes 2009,Source 2009,Notes 2010,Source 2010,Notes 2011,Source 2011,Notes 2012,Source 2012,Notes 2013,Source 2013,Notes 2014,Source 2014,Notes 2015,Source 2015,Notes 2016,Source 2016
Jamaica,3.12,3.86,6.1,7.8,10,12.8,16.4,21.1,23.6,24.3,27.67,37.44,33.79,37.1,40.4,42.22,45,10.6,,Cable & Wireless.,,Cable & Wireless.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Office of Utilities Regulation,,Office of Utilities Regulation,Population age 14+.,Statistical Institute of Jamaica,Break in comparability. Individuals 3+. Census result.Penetration is estimated by ITU at 31.5 for population 14+.,Statistical Institute of Jamaica,Population age 14+.,Statistical Institute of Jamaica,Population age 14+.,Statistical Institute of Jamaica,Population age 14+.,Statistical Institute of Jamaica,Country estimate.,Statistical Institute of Jamaica (STATIN) ,,ITU Estimate.
Japan,29.99,38.53,46.59,48.44,62.39,66.92,68.69,74.3,75.4,78,78.21,79.05,79.5,88.22,89.11,91.06,93.18,10.6,PC-based only.,Ministry of Internal Affairs and Communications (MIC).,PC-based only.,Ministry of Internal Affairs and Communications (MIC).,PC-based only.,Ministry of Internal Affairs and Communications (MIC).,PC-based only.,Ministry of Internal Affairs and Communications (MIC).,"Incl. users accessing internet through cellphones, PHS and game console.",Ministry of Internal Affairs and Communications (MIC); Telecommunications Carriers Associations (TCA).,Population age 6+.,Ministry of Internal Affairs and Communications.,Population age 6+.,Ministry of Internal Affairs and Communications.,Population age 6+.,Ministry of Internal Affairs and Communications. ,Population age 6+.,Ministry of Internal Affairs and Communications.,Population age 6+.,Ministry of Internal Affairs and Communications.,Population age 6+.,Ministry of Internal Affairs and Communications,Population age 6+.,Ministry of Internal Affairs and Communications,Population age 6+.,Ministry of Internal Affairs and Communications,Population age 6+.,Ministry of Internal Affairs and Communications,Population age 6+.,Ministry of Internal Affairs and Communications,,Ministry of Internal Affairs and Communications ,,Ministry of Internal Affairs and Communications.
Jersey,9.22,16.06,19.41,22.73,30.68,31.25,31.82,32.39,,,,36,41.03,,,,,10.6,,,,,,,,,,,,,,,,ITU estimate.,,,,,,,,ITU estimate.,,ITU estimate.,,,,,,,,
Jordan,2.62,4.71,6.03,8.47,11.66,12.93,13.87,20,23,26,27.2,34.9,37,41.4,46.2,60.11,62.3,10.6,,,,,,,,,,,,,,,,Telecommunications Regulatory Commission.,,ITU estimate.,Population age 5+.,Department of Statistics.,Population age 5+.,Department of Statistics of Jordan,Population age 5+.,Department of Statistics of Jordan,Population age 5+.,Department of Statistics of Jordan,Population age 5+.,Department of Statistics of Jordan,Population age 5+.,Department of Statistics of Jordan,,ITU Estimate.,,ITU Estimate.
Kazakhstan,0.67,1.01,1.67,2,2.65,2.96,3.27,4.02,11,18.2,31.6,50.6,61.91,63.3,66,70.83,74.59,10.6,,,,,,,,,,,,,,,,Ministry of the Republic of Kazakhstan for Communications and Information,,Ministry of the Republic of Kazakhstan for Communications and Information,,Ministry of the Republic of Kazakhstan for Communications and Information,According to annual sample surveys. Population age 16-74.,The Agency of the Republic of Kazakhstan on Statistics,,The Agency of the Republic of Kazakhstan on Statistics,,Agency of the Republic of Kazakhstan on Statistics.,,Agency of the Republic of Kazakhstan on Statistics.,,ITU estimate.,Population age 6-74.,Ministry of National Economy Committee on Statistics. ,,Ministry of National Economy Committee on Statistics. 
Kenya,0.32,0.62,1.21,2.94,3.02,3.1,3.6,4.4,5.2,6.1,7.2,8.8,10.5,13,16.5,21,26,10.6,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Kenya National Bureau of Statistics,,National Bureau of Statistics and Communications Commission of Kenya.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.
Kiribati,1.79,2.34,2.5,3,3.5,4,4.5,6,7,8.97,9.07,10,10.75,11.5,12.25,13,13.7,10.6,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,"NSO, 2006 Kiribati HIES",,ITU estimate.,,ITU estimate.,,Telecommunications Authority of Kiribati,,Telecommunications Authority of Kiribati,,Telecommunications Authority of Kiribati,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Korea (Rep.),44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7,83.76,84.07,84.77,87.56,89.65,92.84,10.6,In the last month. Population age 3+.,KRNIC.,In the last month. Population age 3+.,KRNIC.,In the last month. Population age 3+.,NIDA.,In the last month. Population age 3+.,NIDA.,Population age 3+.,KISA.,Population age 3+.,KISA.,Population age 3+.,KISA.,Population age 3+.,KISA.,Population age 3+.,Korea Communications Commission,Population age 3+.,KCC and KISA.,Population age 3+.,Korea Communications Commission,Population age 3+.,Korea Communications Commission (KCC),Population age 3+.,"Ministry of Science, ICT & Future Planning(MSIP)",Population age 3+.,"Ministry of Science, ICT & Future Planning(MSIP)",Population age 16-74.,"Ministry of Science, ICT & Future Planning(MSIP)",Population age 16-74.,"Ministry of Science, ICT and Future Planning",,Ministry of Science and ICT(MSIT).
Kuwait,6.73,8.55,10.25,22.4,22.93,25.93,28.79,34.8,42,50.8,61.4,65.77,70.45,75.46,78.7,77.52,78.37,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Central Statistical Bureau,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Kyrgyzstan,1.04,3,3,3.91,5.09,10.53,12.31,14.03,15.7,16,16.3,17.5,19.8,23,28.3,30.25,34.5,10.6,,,,,,,,,,,,,,,,State Communication Agency under the Government of the Kyrgyz Republic,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Lao P.D.R.,0.11,0.18,0.27,0.33,0.36,0.85,1.17,1.64,3.55,6,7,9,10.75,12.5,14.26,18.2,21.87,10.6,,,,,,,,,,,,,,,,National Authority of Post and Telecommunication,,National Authority of Post and Telecommunication,,National Authority of Post and Telecommunication,,National Authority of Post and Telecommunication,,Ministry of Posts and Telecommunications ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Latvia,6.32,7.22,21.94,26.98,38.58,46,53.63,59.17,63.41,66.84,68.42,69.75,73.12,75.23,75.83,79.2,79.84,10.6,,Ministry of Transport.,,Ministry of Transport.,,ITU estimate.,,ITU estimate.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Ministry of Transport,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,Central Statistical Bureau.
Lebanon,7.95,6.78,7,8,9,10.14,15,18.74,22.53,30.14,43.68,52,61.25,70.5,73,74,76.11,10.6,,Lebanese Broadcasting International.,,Lebanese Broadcasting International.,,ITU estimate. ,,ITU estimate. ,,ITU estimate. ,Population age 6+.,,,ITU estimate. ,,Ministère des Télécommunications,TRA estimates the number of Internet users based on the number of Internet subscriptions (3 users for every subscription). ,Ministère des Télécommunications,Estimate based on population aged 15+.,ITU estimate.,Estimate based on population aged 15+.,ITU estimate.,Population age 15+.,Presidency of the Council of Ministers,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.
Lesotho,0.21,0.26,1.08,1.53,2.18,2.58,2.98,3.45,3.58,3.72,3.86,7,10,15,22,25,27.36,10.6,,Telecomm Lesotho (TCL).,,Telecomm Lesotho (TCL).,,Lesotho Telecommunications Authority (LTA).,,Lesotho Telecommunications Authority (LTA).,,Lesotho Telecommunications Authority (LTA).,,ITU estimate.,,Lesotho Telecommunications Authority (LTA).,,Lesotho Telecommunications Authority (LTA).,,Lesotho Telecommunications Authority,,Lesotho Telecommunications Authority,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Research ICT Africa.
Liberia,0.02,0.03,0.03,0.03,0.03,,,0.55,0.53,2,2.3,2.5,2.6,3.2,5.41,5.9,7.32,10.6,,,,,,,,ITU estimate.,,ITU estimate.,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Liberia Telecommunications Authority ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Libya,0.19,0.37,2.24,2.81,3.53,3.92,4.3,4.72,9,10.8,14,14,,16.5,17.76,19.02,20.27,10.6,,Ministry of Transport and Communications.,,Ministry of Transport and Communications.,,Ministry of Transport and Communications.,,Ministry of Transport and Communications.,,Ministry of Transport and Communications.,,ITU estimate.,,ITU estimate.,,Ministry of Transport and Communications.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Liechtenstein,36.52,45.12,59.47,58.81,64.01,63.37,64.21,65.08,70,75,80,85,89.41,93.8,95.21,96.64,98.09,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate. ,Estimate.,Office for Communications,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Lithuania,6.43,7.18,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.64,67.23,68.45,72.13,71.38,74.38,10.6,,Lithuanian Telecom.,,Lithuanian Telecom.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Statistics Lithuania., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,Statistics Lithuania.
Luxembourg,22.89,36.16,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.03,91.95,93.78,94.67,97.33,98.14,10.6,,Institut Luxembourgeois de Régulation.,Population age 12+.,ILRES.,"Population age 16-74, in the last 3 months.",Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat and Statec.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,STATEC  (Institut national de la statistique et des études économiques).
"Macao, China",13.61,22.52,25.17,25.74,31.48,34.86,46.4,47.33,49.24,54,55.2,60.2,61.31,65.8,69.78,77.6,81.64,10.6,,Estimated by DSTR.,,Estimated by DSTR.,,Estimated by DSTR.,,Estimated by DSTR.,,Estimated by DSTR.,,Estimated by DSTR.,Population age 3+. (Break in comparability),Statistics and Census Service,Estimated based on survey's results. Population age 3+.,ITU estimate.,Population age 3+.,Statistics and Census Service,Population age 3+.,Statistics and Census Service,Population age 3+.,Statistics and Census Service,last 3 months.,Statisitics and Census Service,Population age 3+.,Statistics and Census Service,Population age 3+.,Statistics and Census Service,Population age 3+.,Statistics and Census Service,Population age 3+.,Statistics and Census Service,,Statistics and Census Service.
Madagascar,0.2,0.22,0.34,0.42,0.53,0.57,0.61,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7,4.17,4.71,10.6,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Malawi,0.13,0.16,0.22,0.28,0.35,0.38,0.43,0.97,0.7,1.07,2.26,3.33,4.35,5.05,5.83,9.3,9.61,10.6,,,,,,,,,,,,,,,,Malawi Communications Regulatory Authority.,,Malawi Communications Regulatory Authority,,Malawi Communications Regulatory Authority,,Malawi Communications Regulatory Authority,,"Malawi Communications Regulatory Authority
",,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Malaysia,21.38,26.7,32.34,34.97,42.25,48.63,51.64,55.7,55.8,55.9,56.3,61,65.8,57.06,63.67,71.06,78.79,10.6,,PIKOM.,,PIKOM.,,PIKOM.,,PIKOM.,,PIKOM.,,PIKOM.,,PIKOM.,,Malaysian Communications and Multimedia Malaysia,Refers to total population.,Malaysian Communications and Multimedia Malaysia,Refers to total population.,Malaysian Communications and Multimedia Malaysia,Refers to total population.,Malaysian Communications and Multimedia Commission,Refers to total population.,Malaysian Communications and Multimedia Commission,Refers to total population.,Malaysian Communications and Multimedia Commission,Population age 15+.,Department of Statistics,Population age 15+.,Department of Statistics,Population age 15+.,"Department of Statistics, Malaysia (DOSM)",,Department of Statistics.
Maldives,2.2,3.62,5.35,5.98,6.59,6.87,11.04,16.3,23.2,24.8,26.53,34,38.93,44.1,49.28,54.46,59.09,10.6,Not from official survey data. Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Mobile Internet users are not included.,Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Telecommunications Authority of Maldives (TAM).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Telecommunications Authority of Maldives (TAM).,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Communications Authority of Maldives,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Communications Authority of Maldives,Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users.,Communications Authority of Maldives,Population age 15+. Census.,"Statistics Division, Department of National Planning",,ITU estimate. ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Mali,0.14,0.19,0.23,0.31,0.43,0.51,0.73,0.81,1.57,1.8,2,2.2,2.8,3.5,7,10.33,11.11,10.6,,,,,,,,,,,,,,,,Comité de Régulation des Télécommnications CRT,,Comité de Régulation des Télécommnications CRT,,ITU estimate.,,ITU estimate.,,Institut National de la Statistique (ex Direction Nationale de la Statistique et de l'Informatique),,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.,,Institut National de la Statistique.
Malta,13.11,17.88,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63,68.02,68.2,68.91,73.17,76.18,77.29,10.6,,Malta Communications Authority.,,Malta Communications Authority.,,Malta Communications Authority.,,Malta Communications Authority.,,Malta Communications Authority.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Malta Communications Authority, Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,National Statistics Office.
Marshall Islands,1.53,1.71,2.34,2.57,3.6,3.88,3.8,3.95,4.6,5.6,7,10,12.5,14,16.8,19.28,29.79,10.6,,National Telecommunications Authority.,,National Telecommunications Authority.,,National Telecommunications Authority.,,National Telecommunications Authority.,,National Telecommunications Authority.,,National Telecommunications Authority.,,National Telecommunications Authority.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Martinique [included in France data],7.79,10.31,15.35,20.33,27.78,32.65,34.99,37.33,39.67,42,,,,,,,,10.6,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,,,,,,,,,,,,,
Mauritania,0.19,0.26,0.36,0.42,0.48,0.67,0.98,1.43,1.87,2.28,4,4.5,5,6.2,10.7,15.2,18,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate. ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Mauritius,7.28,8.78,10.25,12.19,13.69,15.17,16.7,20.22,21.81,22.51,28.33,34.95,35.42,40.12,44.8,50.14,52.19,10.6,,Mauritius Telecom.,,Mauritius Telecom.,Population age 12+.,Mauritius Telecom.,,ITU estimate.,,ITU estimate.,,ITU estimate.,Population age 12+.,Central Statistics Office,,Information Communication Technologies Authority,Population age 12+.,Central Statistics Office,,Information Communication Technologies Authority,Population age 5+.,Central Statistics Office.,,ITU estimate.,Individuals aged 5 years and above,Statistics Mauritius,Population age 5+.,Statistics Mauritius,Population age 5+.,Statistics Mauritius,Population age 5+.,Statistics Mauritius,,Statistics Mauritius.
Mayotte,1.21,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,5.08,7.04,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.18,39.75,43.46,44.39,57.43,59.54,10.6,,COFETEL.,,INEGI.,Population age 6+.,ITU estimate.,Estimated based on 2002 and 2004 surveys' results. Population age 6+.,ITU estimate.,Population age 6+.,ITU estimate.,Estimate to December based on ENDUTIH survey. Refers to total population.,ITU estimate.,Estimate to December based on ENDUTIH survey. Refers to total population.,ITU estimate.,Estimate to December based on ENDUTIH survey. Refers to total population.,Comisión Federal de Telecomunicaciones,Estimate to December based on ENDUTIH survey. Refers to total population.,Comisión Federal de Telecomunicaciones de México,Estimate to December based on ENDUTIH survey. Refers to total population.,Comisión Federal de Telecomunicaciones de México,Estimate to December based on ENDUTIH survey. Refers to total population.,Comisión Federal de Telecomunicaciones de México,Population age 6+.,INEGI,Population age 6+.,Instituto Nacional de Estadística y Geografía (INEGI),Population age 6+.,Instituto Nacional de Estadística y Geografía (INEGI),Population age 6+.,Instituto Nacional de Estadística y Geografía (INEGI),Population age 6+. Break in comparability: as of 2015 the respondent of ICT use questions is a self-respondent randomly selected and the survey is a stand-alone ICT survey. Before the ICTsurvey was a module attached to a main survey and respondent was an informed person of the household who responded about self and the other members of the household.,Instituto Nacional de Estadística y Geografía (INEGI),,Instituto Nacional de Estadística y Geografía (INEGI).
Micronesia,3.73,4.66,5.57,9.23,11.02,11.88,12.75,13.62,14.49,15.35,20,22.8,25.97,27.8,29.65,31.5,33.35,10.6,,,,,,,,,,,,,,,,ITU estimate.,,"Department of Transportation, Communications and Infrastructure",,"Department of Transportation, Communications and Infrastructure",,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Moldova,1.28,1.49,3.79,7.41,10.63,14.63,19.62,20.45,23.39,27.5,32.3,38,43.37,60,67,69,71,10.6,,,,,,,,,,,,National Regulatory Agency for Electronic Communications and Information Technology,,National Regulatory Agency for Electronic Communications and Information Technology,,National Regulatory Agency for Electronic Communications and Information Technology,Based on RCC data.,National Regulatory Agency for Electronic Communications and Information Technology,,ITU estimate.,,ITU estimate.,,National Regulatory Agency for Electronic Communications and Information Technology,,ITU estimate.,,Government of Moldova E-Government Center.,,Ministry of Information Technologies and Communication,,Ministry of Information Technologies and Communication,,Ministry of Information Technologies and Communication.
Monaco,42.18,46.65,48.05,49.49,52.49,55.46,61.48,64.38,67.25,70.1,75,80.3,87,90.7,92.4,93.36,95.21,10.6,,,,,,,,,,,,,,,,ITU estimate.,,Direction des Communications Electroniques,,Direction des Communications Electroniques,,Direction des Communications Electroniques,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Mongolia,1.26,1.65,2.04,,,,,9,9.8,10,10.2,12.5,16.4,17.7,19.94,21.44,22.27,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate based on survey results 2010 and previous data from Communications Regulatory Commission of Mongolia,,ITU estimate based on survey results 2010 and previous data from Communications Regulatory Commission of Mongolia,Refers to total population.,National Statistical Office of Mongolia,,National Statistical Office of Mongolia,from Household Socio-Economic survey-2012,National Statistical Office of Mongolia,All population,National Statistical Office of Mongolia,All population,National Statistical Office of Mongolia,All population,National Statistical Office of Mongolia,,National Statistical Office of Mongolia.
Montenegro,,,,,25.35,27.1,28.9,30.8,32.9,35.1,37.5,35.61,56.84,60.31,61,68.12,69.88,10.6,,,,,,,,,,Agency for Telecommunications and Postal Services.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,Population age 16-74.,Statistical Office of Montenegro - MONSTAT,Population age 16-74.,Statistical Office of Montenegro,Population age 16-74.,Eurostat.,,ITU estimate.,Population age 16-74.,Statistical Office of Montenegro,,Statistical Office of Montenegro.
Montserrat,,,,,,,25.91,20.43,20.32,20.26,35,54.55,,,,,,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Ministry of Communications & Works,,Statistics Department,,,,,,,,,,
Morocco,0.69,1.37,2.37,3.35,11.61,15.08,19.77,21.5,33.1,41.3,52,46.11,55.42,56,56.8,57.08,58.27,10.6,,Agence nationale de réglementation des télécommunications.,,Agence nationale de réglementation des télécommunications.,,Agence nationale de réglementation des télécommunications.,,Agence nationale de réglementation des télécommunications.,Population age 12-65 using Internet at least once during the last month.,Agence nationale de réglementation des télécommunications.,Population age 12-65 using Internet at least once during the last month.,Agence nationale de réglementation des télécommunications.,Population age 12-65 using Internet at least once during the last month.,Agence nationale de réglementation des télécommunications.,Population age 12-65 using Internet at least once during the last month.,Agence Nationale de Réglementation des Télécommunications,Population age 12-65 using Internet at least once during the last month.,Agence Nationale de Réglementation des Télécommunications,Population age 12-65.,Agence Nationale de Réglementation des Télécommunications,"Estimate for population age 6-74 in electrified areas (98% of households are in electrified areas (with 86,4% in rural areas)).",Agence Nationale de Réglementation des Télécommunications,Population age 12-65. Living in electrified areas.,Agence Nationale de Réglementation des Télécommunications,Population aged 6 to 74 using Internet in the last 12 months.,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,Population aged 5 to 75 using Internet in the last 12 months.,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,Population aged 5 to 75 using Internet in the last 3 months.,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,Population age 5+ using Internet in the last 3 months.,Agence Nationale de Réglementation des Télécommunications,,Agence Nationale de Réglementation des Télécommunications.
Mozambique,0.11,0.16,0.26,0.42,0.68,0.85,0.84,0.91,1.56,2.68,4.17,4.3,6,7.29,9.24,16.93,17.52,10.6,,Telecomunicaçoes de Moçambique (TDM).,,Telecomunicaçoes de Moçambique (TDM).,,Telecomunicaçoes de Moçambique (TDM).,,Instituto Nacional das Comunicações de Moçambique (INCM).,,Instituto Nacional das Comunicações de Moçambique (INCM).,,ITU estimate.,,Instituto Nacional das Comunicações de Moçambique (INCM).,,INCM,,INCM,,INCM,,Instituto Nacional das Comunicaçőes de Moçambique,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.,,ITU Estimate.
Myanmar,,0,0,0.02,0.02,0.07,0.18,0.22,0.22,0.22,0.25,0.98,4,8,11.52,21.73,25.07,10.6,,,,,,,,,,,,,,"Ministry of Communications, Posts and Telegraphs.",,"Ministry of Communications, Posts and Telegraphs.",,"Ministry of Communications, Posts and Telegraphs",,ITU estimate.,,"Ministry of Communications, Posts and Telegraphs",,"Ministry of Communications, Posts and Telegraphs",,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Namibia,1.64,2.42,2.63,3.36,3.8,4.01,4.4,4.84,5.33,6.5,11.6,12,12.94,13.9,14.84,25.69,31.03,10.6,,Telecom Namibia.,,Telecom Namibia.,,Namibian Communications Commission (NCC).,,Namibian Communications Commission (NCC).,,Namibian Communications Commission (NCC).,,ITU estimate.,,Namibian Communications Commission (NCC).,,Namibian Communications Commission (NCC).,,Namibian Communications Commission (NCC).,,ITU estimate.,,Central Bureau of Statistics,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.,,ITU Estimate.
Nauru,,2.99,,,,,,,,,,54,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,Population age 15+.,"Nauru Bureau of Statistics
Government Ministry of Finance",,,,,,,,,,
Nepal,0.2,0.24,0.31,0.38,0.45,0.83,1.14,1.41,1.73,1.97,7.93,9,11.15,13.3,15.44,17.58,19.69,10.6,,Nepal Telecom.,December 2001.,Nepal Telecom.,,Nepal Telecom.,,Nepal Telecommunications Authority (NTA).,,Nepal Telecommunications Authority (NTA).,,Nepal Telecommunications Authority (NTA).,,Nepal Telecommunications Authority (NTA).,,Nepal Telecommunications Authority,,Nepal Telecommunications Authority,,Nepal Telecommunications Authority,December.,Nepal Telecommunications Authority,December.,Nepal Telecommunications Authority,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Neth. Antilles,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
